location,base_ts,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Jeju,1719021600,1719118800,95.0,26.38,26.38,26.38,84.0,1002.0,4.83,263.0,0.0,0.0
Jeju,1719021600,1719122400,93.0,27.25,27.25,27.25,79.0,1002.0,4.59,262.0,0.0,0.0
Jeju,1719021600,1719126000,90.0,27.36,27.36,27.36,77.0,1002.0,5.31,259.0,0.0,0.0
Jeju,1719021600,1719129600,94.0,27.13,27.13,27.13,76.0,1002.0,5.48,247.0,0.0,0.0
Jeju,1719021600,1719133200,96.0,26.75,26.75,26.75,78.0,1002.0,5.3,246.0,0.0,0.0
Jeju,1719021600,1719136800,97.0,25.64,25.64,25.64,87.0,1003.0,5.42,235.0,0.0,0.0
Jeju,1719021600,1719140400,97.0,25.13,25.13,25.13,88.0,1003.0,4.25,220.0,0.0,0.0
Jeju,1719021600,1719144000,98.0,24.97,24.97,24.97,87.0,1003.0,4.32,216.0,0.0,0.0
Jeju,1719021600,1719147600,100.0,25.23,25.23,25.23,86.0,1004.0,4.08,223.0,0.0,0.0
Jeju,1719021600,1719151200,100.0,25.22,25.22,25.22,86.0,1004.0,5.14,221.0,0.0,0.0
Jeju,1719021600,1719154800,100.0,25.29,25.29,25.29,84.0,1004.0,4.94,217.0,0.0,0.0
Jeju,1719108000,1719154800,100.0,24.52,24.52,24.52,91.0,1004.0,4.84,215.0,0.0,0.0
Jeju,1719108000,1719158400,100.0,24.21,24.21,24.21,91.0,1004.0,5.96,229.0,0.0,0.0
Jeju,1719108000,1719162000,100.0,23.89,23.89,23.89,87.0,1004.0,6.42,221.0,0.0,0.0
Jeju,1719108000,1719165600,100.0,24.04,24.04,24.04,85.0,1004.0,5.46,219.0,0.0,0.0
Jeju,1719108000,1719169200,100.0,23.68,23.68,23.68,86.0,1005.0,4.73,233.0,0.0,0.0
Jeju,1719108000,1719172800,100.0,23.34,23.34,23.34,86.0,1005.0,5.48,222.0,0.0,0.0
Jeju,1719108000,1719176400,100.0,23.46,23.46,23.46,82.0,1005.0,4.62,216.0,0.0,0.0
Jeju,1719108000,1719180000,100.0,24.23,24.23,24.23,79.0,1005.0,4.22,214.0,0.0,0.0
Jeju,1719108000,1719183600,100.0,25.57,25.57,25.57,74.0,1005.0,3.82,245.0,0.0,0.0
Jeju,1719108000,1719187200,100.0,25.56,25.56,25.56,76.0,1006.0,4.82,235.0,0.0,0.0
Jeju,1719108000,1719190800,100.0,26.26,26.26,26.26,74.0,1006.0,5.01,241.0,0.0,0.0
Jeju,1719108000,1719194400,100.0,26.02,26.02,26.02,76.0,1006.0,4.78,234.0,0.0,0.0
Jeju,1719108000,1719198000,100.0,26.49,26.49,26.49,73.0,1006.0,4.54,236.0,0.0,0.0
Jeju,1719108000,1719201600,100.0,26.92,26.92,26.92,72.0,1006.0,5.28,247.0,0.0,0.0
Jeju,1719108000,1719205200,100.0,26.45,26.45,26.45,74.0,1006.0,5.48,248.0,0.0,0.0
Jeju,1719108000,1719208800,100.0,26.59,26.59,26.59,74.0,1006.0,5.44,253.0,0.0,0.0
Jeju,1719108000,1719212400,100.0,26.49,26.49,26.49,75.0,1006.0,4.76,258.0,0.0,0.0
Jeju,1719108000,1719216000,100.0,25.87,25.87,25.87,77.0,1007.0,4.81,260.0,0.0,0.0
Jeju,1719108000,1719219600,99.0,25.15,25.15,25.15,81.0,1007.0,4.73,260.0,0.0,0.0
Jeju,1719108000,1719223200,99.0,24.45,24.45,24.45,85.0,1008.0,3.9,265.0,0.0,0.0
Jeju,1719108000,1719226800,100.0,23.45,23.45,23.45,90.0,1008.0,3.18,284.0,0.0,0.0
Jeju,1719108000,1719230400,100.0,23.1,23.1,23.1,91.0,1009.0,2.84,309.0,0.0,0.0
Jeju,1719108000,1719234000,100.0,22.64,22.64,22.64,91.0,1010.0,2.5,320.0,0.0,0.0
Jeju,1719108000,1719237600,100.0,22.38,22.38,22.38,89.0,1010.0,3.01,320.0,0.0,0.0
Jeju,1719108000,1719241200,100.0,21.9,21.9,21.9,87.0,1010.0,3.58,317.0,0.0,0.0
Jeju,1719194400,1719241200,100.0,22.91,22.91,22.91,90.0,1010.0,2.69,245.0,0.0,0.0
Jeju,1719194400,1719244800,100.0,22.91,22.91,22.91,90.0,1009.0,1.7,240.0,0.0,0.0
Jeju,1719194400,1719248400,100.0,22.42,22.42,22.42,92.0,1010.0,2.49,272.0,0.45,0.0
Jeju,1719194400,1719252000,100.0,22.29,22.29,22.29,93.0,1010.0,2.28,272.0,0.86,0.0
Jeju,1719194400,1719255600,100.0,22.43,22.43,22.43,92.0,1009.0,1.54,287.0,0.27,0.0
Jeju,1719194400,1719259200,100.0,22.46,22.46,22.46,91.0,1010.0,1.36,285.0,0.11,0.0
Jeju,1719194400,1719262800,100.0,22.39,22.39,22.39,90.0,1010.0,1.63,332.0,0.13,0.0
Jeju,1719194400,1719266400,100.0,22.35,22.35,22.35,88.0,1011.0,0.78,334.0,0.0,0.0
Jeju,1719194400,1719270000,100.0,22.52,22.52,22.52,86.0,1011.0,0.66,360.0,0.12,0.0
Jeju,1719194400,1719273600,100.0,22.47,22.47,22.47,85.0,1012.0,1.48,334.0,0.13,0.0
Jeju,1719194400,1719277200,100.0,22.74,22.74,22.74,82.0,1012.0,1.36,332.0,0.0,0.0
Jeju,1719194400,1719280800,100.0,22.78,22.78,22.78,80.0,1013.0,1.53,318.0,0.0,0.0
Jeju,1719194400,1719284400,100.0,22.8,22.8,22.8,80.0,1012.0,2.0,293.0,0.0,0.0
Jeju,1719194400,1719288000,100.0,22.65,22.65,22.65,81.0,1013.0,2.44,300.0,0.0,0.0
Jeju,1719194400,1719291600,100.0,22.76,22.76,22.76,81.0,1013.0,1.85,288.0,0.0,0.0
Jeju,1719194400,1719295200,100.0,22.92,22.92,22.92,81.0,1013.0,1.7,285.0,0.0,0.0
Jeju,1719194400,1719298800,100.0,22.94,22.94,22.94,81.0,1012.0,1.93,283.0,0.0,0.0
Jeju,1719194400,1719302400,100.0,22.64,22.64,22.64,85.0,1012.0,2.02,272.0,0.0,0.0
Jeju,1719194400,1719306000,100.0,22.73,22.73,22.73,85.0,1013.0,1.87,273.0,0.0,0.0
Jeju,1719194400,1719309600,100.0,22.46,22.46,22.46,87.0,1013.0,2.51,256.0,0.0,0.0
Jeju,1719194400,1719313200,100.0,21.98,21.98,21.98,91.0,1014.0,2.61,259.0,0.0,0.0
Jeju,1719194400,1719316800,100.0,21.66,21.66,21.66,92.0,1014.0,2.8,254.0,0.0,0.0
Jeju,1719194400,1719320400,100.0,21.6,21.6,21.6,92.0,1014.0,2.16,259.0,0.0,0.0
Jeju,1719194400,1719324000,100.0,21.45,21.45,21.45,92.0,1015.0,2.1,249.0,0.0,0.0
Jeju,1719194400,1719327600,100.0,21.45,21.45,21.45,92.0,1015.0,2.31,258.0,0.0,0.0
Jeju,1719280800,1719327600,100.0,21.59,21.59,21.59,81.0,1014.0,1.89,291.0,0.0,0.0
Jeju,1719280800,1719331200,100.0,21.41,21.41,21.41,82.0,1014.0,1.66,270.0,0.0,0.0
Jeju,1719280800,1719334800,100.0,21.37,21.37,21.37,81.0,1014.0,1.68,243.0,0.0,0.0
Jeju,1719280800,1719338400,100.0,21.25,21.25,21.25,79.0,1014.0,1.05,271.0,0.0,0.0
Jeju,1719280800,1719342000,100.0,21.27,21.27,21.27,77.0,1014.0,1.31,267.0,0.0,0.0
Jeju,1719280800,1719345600,100.0,21.48,21.48,21.48,75.0,1014.0,0.35,305.0,0.0,0.0
Jeju,1719280800,1719349200,100.0,21.54,21.54,21.54,73.0,1014.0,0.55,7.0,0.0,0.0
Jeju,1719280800,1719352800,100.0,21.5,21.5,21.5,72.0,1015.0,0.87,178.0,0.12,0.0
Jeju,1719280800,1719356400,100.0,22.21,22.21,22.21,67.0,1016.0,0.46,236.0,0.0,0.0
Jeju,1719280800,1719360000,100.0,23.1,23.1,23.1,64.0,1016.0,1.53,311.0,0.0,0.0
Jeju,1719280800,1719363600,100.0,23.08,23.08,23.08,64.0,1016.0,0.75,312.0,0.0,0.0
Jeju,1719280800,1719367200,100.0,23.3,23.3,23.3,63.0,1016.0,0.55,291.0,0.0,0.0
Jeju,1719280800,1719370800,100.0,22.86,22.86,22.86,66.0,1016.0,1.42,334.0,0.0,0.0
Jeju,1719280800,1719374400,100.0,23.08,23.08,23.08,65.0,1016.0,1.45,318.0,0.0,0.0
Jeju,1719280800,1719378000,100.0,23.28,23.28,23.28,65.0,1015.0,1.66,315.0,0.0,0.0
Jeju,1719280800,1719381600,100.0,23.83,23.83,23.83,64.0,1015.0,2.07,288.0,0.0,0.0
Jeju,1719280800,1719385200,100.0,23.49,23.49,23.49,67.0,1015.0,1.89,297.0,0.0,0.0
Jeju,1719280800,1719388800,100.0,23.18,23.18,23.18,70.0,1015.0,1.52,327.0,0.0,0.0
Jeju,1719280800,1719392400,100.0,22.55,22.55,22.55,74.0,1015.0,0.79,337.0,0.0,0.0
Jeju,1719280800,1719396000,100.0,22.33,22.33,22.33,76.0,1015.0,0.37,341.0,0.0,0.0
Jeju,1719280800,1719399600,100.0,21.9,21.9,21.9,79.0,1016.0,0.63,237.0,0.0,0.0
Jeju,1719280800,1719403200,100.0,21.82,21.82,21.82,81.0,1016.0,1.74,243.0,0.0,0.0
Jeju,1719280800,1719406800,100.0,21.84,21.84,21.84,82.0,1017.0,0.82,228.0,0.0,0.0
Jeju,1719280800,1719410400,100.0,21.88,21.88,21.88,81.0,1016.0,0.08,68.0,0.0,0.0
Jeju,1719280800,1719414000,100.0,21.89,21.89,21.89,81.0,1016.0,1.09,81.0,0.0,0.0
Jeju,1719367200,1719414000,100.0,21.63,21.63,21.63,79.0,1015.0,2.23,99.0,0.0,0.0
Jeju,1719367200,1719417600,100.0,21.63,21.63,21.63,84.0,1015.0,2.62,100.0,0.25,0.0
Jeju,1719367200,1719421200,100.0,21.76,21.76,21.76,89.0,1014.0,2.56,116.0,0.86,0.0
Jeju,1719367200,1719424800,100.0,21.94,21.94,21.94,93.0,1013.0,2.45,103.0,2.39,0.0
Jeju,1719367200,1719428400,100.0,21.89,21.89,21.89,96.0,1013.0,2.98,91.0,3.96,0.0
Jeju,1719367200,1719432000,100.0,21.95,21.95,21.95,96.0,1013.0,3.31,93.0,2.85,0.0
Jeju,1719367200,1719435600,100.0,21.8,21.8,21.8,98.0,1013.0,2.75,97.0,6.15,0.0
Jeju,1719367200,1719439200,100.0,21.93,21.93,21.93,98.0,1014.0,0.25,90.0,10.83,0.0
Jeju,1719367200,1719442800,100.0,22.11,22.11,22.11,98.0,1014.0,0.21,108.0,3.23,0.0
Jeju,1719367200,1719446400,100.0,22.6,22.6,22.6,96.0,1014.0,0.47,161.0,1.16,0.0
Jeju,1719367200,1719450000,100.0,22.78,22.78,22.78,95.0,1013.0,0.53,230.0,0.83,0.0
Jeju,1719367200,1719453600,100.0,22.45,22.45,22.45,96.0,1013.0,1.28,216.0,2.63,0.0
Jeju,1719367200,1719457200,100.0,22.87,22.87,22.87,94.0,1013.0,3.25,224.0,1.93,0.0
Jeju,1719367200,1719460800,100.0,23.26,23.26,23.26,92.0,1013.0,3.52,218.0,0.75,0.0
Jeju,1719367200,1719464400,100.0,23.3,23.3,23.3,90.0,1012.0,2.95,213.0,0.48,0.0
Jeju,1719367200,1719468000,100.0,22.84,22.84,22.84,94.0,1012.0,2.02,204.0,2.3,0.0
Jeju,1719367200,1719471600,100.0,22.55,22.55,22.55,97.0,1011.0,1.67,159.0,5.21,0.0
Jeju,1719367200,1719475200,100.0,22.55,22.55,22.55,97.0,1011.0,1.94,104.0,5.07,0.0
Jeju,1719367200,1719478800,100.0,22.61,22.61,22.61,98.0,1010.0,1.68,111.0,7.77,0.0
Jeju,1719367200,1719482400,100.0,22.65,22.65,22.65,98.0,1010.0,0.82,130.0,9.93,0.0
Jeju,1719367200,1719486000,100.0,22.66,22.66,22.66,98.0,1009.0,0.71,93.0,8.61,0.0
Jeju,1719367200,1719489600,100.0,22.84,22.84,22.84,97.0,1010.0,5.06,254.0,8.88,0.0
Jeju,1719367200,1719493200,100.0,23.05,23.05,23.05,96.0,1010.0,4.63,245.0,2.31,0.0
Jeju,1719367200,1719496800,100.0,23.03,23.03,23.03,95.0,1010.0,3.78,246.0,1.8,0.0
Jeju,1719367200,1719500400,100.0,22.88,22.88,22.88,94.0,1010.0,4.72,245.0,1.81,0.0
Jeju,1719453600,1719500400,100.0,22.62,22.62,22.62,95.0,1009.0,1.74,210.0,0.0,0.0
Jeju,1719453600,1719504000,100.0,22.82,22.82,22.82,95.0,1009.0,2.27,221.0,0.12,0.0
Jeju,1719453600,1719507600,100.0,22.84,22.84,22.84,95.0,1008.0,3.26,221.0,0.14,0.0
Jeju,1719453600,1719511200,100.0,22.96,22.96,22.96,95.0,1008.0,4.08,228.0,0.32,0.0
Jeju,1719453600,1719514800,100.0,23.03,23.03,23.03,95.0,1008.0,4.21,226.0,0.2,0.0
Jeju,1719453600,1719518400,100.0,22.93,22.93,22.93,95.0,1009.0,3.96,221.0,0.13,0.0
Jeju,1719453600,1719522000,100.0,23.09,23.09,23.09,94.0,1009.0,3.05,203.0,0.0,0.0
Jeju,1719453600,1719525600,100.0,23.51,23.51,23.51,91.0,1009.0,2.75,202.0,0.0,0.0
Jeju,1719453600,1719529200,100.0,23.95,23.95,23.95,89.0,1009.0,2.58,196.0,0.0,0.0
Jeju,1719453600,1719532800,100.0,24.34,24.34,24.34,88.0,1009.0,1.94,216.0,0.12,0.0
Jeju,1719453600,1719536400,98.0,24.91,24.91,24.91,86.0,1009.0,1.68,226.0,0.19,0.0
Jeju,1719453600,1719540000,99.0,25.35,25.35,25.35,83.0,1009.0,2.15,235.0,0.2,0.0
Jeju,1719453600,1719543600,99.0,26.11,26.11,26.11,80.0,1009.0,2.53,243.0,0.14,0.0
Jeju,1719453600,1719547200,99.0,26.48,26.48,26.48,78.0,1008.0,2.79,243.0,0.0,0.0
Jeju,1719453600,1719550800,99.0,26.16,26.16,26.16,79.0,1008.0,3.8,249.0,0.18,0.0
Jeju,1719453600,1719554400,99.0,25.23,25.23,25.23,84.0,1008.0,4.18,232.0,0.37,0.0
Jeju,1719453600,1719558000,100.0,24.46,24.46,24.46,88.0,1008.0,3.85,221.0,0.25,0.0
Jeju,1719453600,1719561600,100.0,24.42,24.42,24.42,88.0,1008.0,2.52,209.0,0.19,0.0
Jeju,1719453600,1719565200,100.0,24.43,24.43,24.43,87.0,1008.0,1.4,205.0,0.0,0.0
Jeju,1719453600,1719568800,100.0,24.31,24.31,24.31,88.0,1009.0,1.18,208.0,0.0,0.0
Jeju,1719453600,1719572400,100.0,23.78,23.78,23.78,91.0,1009.0,0.63,246.0,0.12,0.0
Jeju,1719453600,1719576000,100.0,23.67,23.67,23.67,92.0,1009.0,0.04,181.0,0.0,0.0
Jeju,1719453600,1719579600,100.0,23.51,23.51,23.51,93.0,1009.0,0.25,283.0,0.0,0.0
Jeju,1719453600,1719583200,100.0,23.55,23.55,23.55,93.0,1009.0,0.54,281.0,0.0,0.0
Jeju,1719453600,1719586800,100.0,23.61,23.61,23.61,93.0,1009.0,1.62,264.0,0.0,0.0
Jeju,1719540000,1719586800,100.0,23.16,23.16,23.16,90.0,1009.0,1.36,194.0,0.0,0.0
Jeju,1719540000,1719590400,100.0,23.05,23.05,23.05,90.0,1009.0,1.12,219.0,0.11,0.0
Jeju,1719540000,1719594000,100.0,23.09,23.09,23.09,91.0,1008.0,1.23,186.0,0.47,0.0
Jeju,1719540000,1719597600,100.0,23.06,23.06,23.06,92.0,1008.0,0.98,161.0,0.71,0.0
Jeju,1719540000,1719601200,100.0,22.96,22.96,22.96,94.0,1008.0,1.22,177.0,1.26,0.0
Jeju,1719540000,1719604800,100.0,23.18,23.18,23.18,95.0,1008.0,1.86,209.0,1.05,0.0
Jeju,1719540000,1719608400,100.0,23.24,23.24,23.24,95.0,1008.0,1.78,200.0,0.35,0.0
Jeju,1719540000,1719612000,100.0,23.37,23.37,23.37,94.0,1008.0,1.8,155.0,0.43,0.0
Jeju,1719540000,1719615600,100.0,23.75,23.75,23.75,91.0,1008.0,1.55,128.0,0.3,0.0
Jeju,1719540000,1719619200,100.0,23.36,23.36,23.36,94.0,1007.0,2.22,116.0,2.11,0.0
Jeju,1719540000,1719622800,100.0,23.33,23.33,23.33,96.0,1007.0,2.79,140.0,5.61,0.0
Jeju,1719540000,1719626400,100.0,23.41,23.41,23.41,97.0,1005.0,3.63,133.0,12.68,0.0
Jeju,1719540000,1719630000,100.0,23.89,23.89,23.89,96.0,1005.0,5.08,214.0,20.01,0.0
Jeju,1719540000,1719633600,100.0,24.39,24.39,24.39,94.0,1005.0,7.99,221.0,4.74,0.0
Jeju,1719540000,1719637200,100.0,24.73,24.73,24.73,91.0,1005.0,6.77,204.0,1.84,0.0
Jeju,1719540000,1719640800,100.0,24.91,24.91,24.91,89.0,1004.0,7.11,204.0,1.58,0.0
Jeju,1719540000,1719644400,100.0,25.23,25.23,25.23,87.0,1004.0,6.56,190.0,1.36,0.0
Jeju,1719540000,1719648000,100.0,25.02,25.02,25.02,90.0,1004.0,5.58,193.0,0.37,0.0
Jeju,1719540000,1719651600,100.0,24.72,24.72,24.72,93.0,1004.0,5.24,197.0,2.08,0.0
Jeju,1719540000,1719655200,100.0,24.8,24.8,24.8,94.0,1004.0,5.36,197.0,1.54,0.0
Jeju,1719540000,1719658800,100.0,24.81,24.81,24.81,93.0,1004.0,4.96,202.0,0.47,0.0
Jeju,1719540000,1719662400,100.0,24.82,24.82,24.82,93.0,1004.0,5.31,204.0,0.19,0.0
Jeju,1719540000,1719666000,100.0,24.86,24.86,24.86,92.0,1004.0,5.15,199.0,0.15,0.0
Jeju,1719540000,1719669600,100.0,24.8,24.8,24.8,93.0,1004.0,4.99,205.0,0.13,0.0
Jeju,1719540000,1719673200,100.0,24.8,24.8,24.8,94.0,1004.0,5.06,204.0,0.23,0.0
Jeju,1719626400,1719673200,100.0,25.62,25.62,25.62,90.0,1004.0,7.17,202.0,0.12,0.0
Jeju,1719626400,1719676800,100.0,25.53,25.53,25.53,91.0,1004.0,8.15,208.0,0.18,0.0
Jeju,1719626400,1719680400,100.0,25.48,25.48,25.48,91.0,1003.0,7.84,207.0,0.29,0.0
Jeju,1719626400,1719684000,100.0,25.26,25.26,25.26,92.0,1003.0,7.55,210.0,0.4,0.0
Jeju,1719626400,1719687600,100.0,25.24,25.24,25.24,92.0,1002.0,8.12,214.0,1.02,0.0
Jeju,1719626400,1719691200,100.0,25.22,25.22,25.22,93.0,1002.0,8.16,218.0,1.03,0.0
Jeju,1719626400,1719694800,100.0,25.27,25.27,25.27,93.0,1003.0,8.26,220.0,1.04,0.0
Jeju,1719626400,1719698400,100.0,25.35,25.35,25.35,93.0,1003.0,7.86,222.0,0.58,0.0
Jeju,1719626400,1719702000,100.0,24.98,24.98,24.98,95.0,1004.0,7.03,228.0,0.94,0.0
Jeju,1719626400,1719705600,100.0,24.74,24.74,24.74,95.0,1004.0,6.3,227.0,1.15,0.0
Jeju,1719626400,1719709200,100.0,24.79,24.79,24.79,95.0,1004.0,6.73,234.0,1.27,0.0
Jeju,1719626400,1719712800,100.0,24.77,24.77,24.77,95.0,1004.0,6.72,238.0,0.97,0.0
Jeju,1719626400,1719716400,100.0,24.69,24.69,24.69,95.0,1004.0,6.54,237.0,0.67,0.0
Jeju,1719626400,1719720000,100.0,24.64,24.64,24.64,95.0,1004.0,6.66,237.0,1.03,0.0
Jeju,1719626400,1719723600,100.0,24.52,24.52,24.52,95.0,1004.0,6.45,238.0,0.74,0.0
Jeju,1719626400,1719727200,100.0,24.75,24.75,24.75,94.0,1004.0,6.15,237.0,0.24,0.0
Jeju,1719626400,1719730800,100.0,24.78,24.78,24.78,94.0,1004.0,5.24,233.0,0.23,0.0
Jeju,1719626400,1719734400,100.0,24.85,24.85,24.85,94.0,1004.0,4.23,225.0,0.24,0.0
Jeju,1719626400,1719738000,100.0,24.72,24.72,24.72,94.0,1003.0,2.96,218.0,0.31,0.0
Jeju,1719626400,1719741600,100.0,24.7,24.7,24.7,94.0,1004.0,2.4,217.0,0.0,0.0
Jeju,1719626400,1719745200,100.0,24.63,24.63,24.63,94.0,1004.0,2.08,198.0,0.23,0.0
Jeju,1719626400,1719748800,100.0,24.59,24.59,24.59,95.0,1004.0,2.06,174.0,0.41,0.0
Jeju,1719626400,1719752400,100.0,24.64,24.64,24.64,95.0,1004.0,2.08,180.0,0.41,0.0
Jeju,1719626400,1719756000,100.0,24.97,24.97,24.97,93.0,1004.0,2.38,208.0,0.0,0.0
Jeju,1719626400,1719759600,100.0,24.96,24.96,24.96,92.0,1004.0,2.7,208.0,0.0,0.0
Jeju,1719712800,1719759600,100.0,24.46,24.46,24.46,96.0,1003.0,4.88,224.0,3.33,0.0
Jeju,1719712800,1719763200,100.0,24.45,24.45,24.45,95.0,1004.0,5.2,225.0,6.54,0.0
Jeju,1719712800,1719766800,100.0,24.43,24.43,24.43,95.0,1004.0,6.28,229.0,1.36,0.0
Jeju,1719712800,1719770400,100.0,24.43,24.43,24.43,95.0,1004.0,5.91,231.0,0.5,0.0
Jeju,1719712800,1719774000,100.0,24.39,24.39,24.39,95.0,1004.0,4.63,232.0,0.4,0.0
Jeju,1719712800,1719777600,100.0,24.3,24.3,24.3,96.0,1004.0,3.47,236.0,0.26,0.0
Jeju,1719712800,1719781200,100.0,24.44,24.44,24.44,97.0,1004.0,3.12,235.0,0.14,0.0
Jeju,1719712800,1719784800,100.0,24.47,24.47,24.47,97.0,1005.0,3.99,229.0,0.3,0.0
Jeju,1719712800,1719788400,100.0,24.49,24.49,24.49,97.0,1005.0,3.99,236.0,0.66,0.0
Jeju,1719712800,1719792000,100.0,24.58,24.58,24.58,97.0,1005.0,4.49,234.0,0.28,0.0
Jeju,1719712800,1719795600,100.0,24.77,24.77,24.77,96.0,1006.0,4.54,240.0,0.12,0.0
Jeju,1719712800,1719799200,100.0,25.4,25.4,25.4,94.0,1006.0,4.89,248.0,0.18,0.0
Jeju,1719712800,1719802800,100.0,25.55,25.55,25.55,93.0,1005.0,5.05,249.0,0.31,0.0
Jeju,1719712800,1719806400,100.0,26.43,26.43,26.43,89.0,1006.0,4.87,243.0,0.2,0.0
Jeju,1719712800,1719810000,100.0,26.72,26.72,26.72,86.0,1005.0,4.67,246.0,0.0,0.0
Jeju,1719712800,1719813600,100.0,25.67,25.67,25.67,90.0,1005.0,3.8,238.0,0.4,0.0
Jeju,1719712800,1719817200,99.0,25.86,25.86,25.86,89.0,1005.0,4.36,230.0,0.19,0.0
Jeju,1719712800,1719820800,100.0,25.08,25.08,25.08,92.0,1005.0,3.96,216.0,0.64,0.0
Jeju,1719712800,1719824400,100.0,24.97,24.97,24.97,92.0,1005.0,2.61,217.0,0.36,0.0
Jeju,1719712800,1719828000,100.0,24.99,24.99,24.99,91.0,1005.0,2.28,208.0,0.2,0.0
Jeju,1719712800,1719831600,100.0,24.88,24.88,24.88,91.0,1006.0,1.9,192.0,0.13,0.0
Jeju,1719712800,1719835200,100.0,24.8,24.8,24.8,91.0,1006.0,1.13,176.0,0.0,0.0
Jeju,1719712800,1719838800,100.0,24.68,24.68,24.68,93.0,1007.0,1.08,165.0,0.0,0.0
Jeju,1719712800,1719842400,100.0,24.61,24.61,24.61,93.0,1007.0,1.4,154.0,0.0,0.0
Jeju,1719712800,1719846000,100.0,24.68,24.68,24.68,94.0,1007.0,1.02,210.0,0.19,0.0
Jeju,1719799200,1719846000,100.0,24.67,24.67,24.67,94.0,1006.0,1.59,167.0,0.2,0.0
Jeju,1719799200,1719849600,100.0,24.72,24.72,24.72,95.0,1005.0,1.22,125.0,0.15,0.0
Jeju,1719799200,1719853200,100.0,24.68,24.68,24.68,96.0,1005.0,1.29,146.0,0.29,0.0
Jeju,1719799200,1719856800,100.0,24.79,24.79,24.79,96.0,1005.0,1.8,191.0,0.24,0.0
Jeju,1719799200,1719860400,100.0,25.19,25.19,25.19,94.0,1004.0,2.96,187.0,0.4,0.0
Jeju,1719799200,1719864000,100.0,25.3,25.3,25.3,94.0,1004.0,3.55,189.0,0.0,0.0
Jeju,1719799200,1719867600,100.0,25.48,25.48,25.48,93.0,1005.0,4.76,192.0,0.12,0.0
Jeju,1719799200,1719871200,100.0,25.92,25.92,25.92,91.0,1006.0,6.29,197.0,0.0,0.0
Jeju,1719799200,1719874800,100.0,26.64,26.64,26.64,86.0,1006.0,6.95,194.0,0.0,0.0
Jeju,1719799200,1719878400,100.0,27.4,27.4,27.4,84.0,1006.0,6.66,191.0,0.0,0.0
Jeju,1719799200,1719882000,100.0,27.74,27.74,27.74,84.0,1006.0,7.5,191.0,0.0,0.0
Jeju,1719799200,1719885600,100.0,28.08,28.08,28.08,82.0,1006.0,8.05,191.0,0.0,0.0
Jeju,1719799200,1719889200,100.0,28.36,28.36,28.36,82.0,1005.0,8.02,193.0,0.0,0.0
Jeju,1719799200,1719892800,88.0,28.32,28.32,28.32,80.0,1005.0,8.69,193.0,0.0,0.0
Jeju,1719799200,1719896400,78.0,28.53,28.53,28.53,79.0,1005.0,9.02,192.0,0.0,0.0
Jeju,1719799200,1719900000,80.0,28.63,28.63,28.63,79.0,1005.0,8.75,192.0,0.0,0.0
Jeju,1719799200,1719903600,99.0,28.61,28.61,28.61,79.0,1005.0,9.0,195.0,0.0,0.0
Jeju,1719799200,1719907200,99.0,28.23,28.23,28.23,78.0,1005.0,9.36,196.0,0.0,0.0
Jeju,1719799200,1719910800,100.0,28.04,28.04,28.04,78.0,1005.0,9.26,201.0,0.0,0.0
Jeju,1719799200,1719914400,98.0,27.23,27.23,27.23,83.0,1006.0,8.57,203.0,0.0,0.0
Jeju,1719799200,1719918000,98.0,26.65,26.65,26.65,87.0,1006.0,8.12,201.0,0.0,0.0
Jeju,1719799200,1719921600,99.0,26.28,26.28,26.28,90.0,1007.0,7.16,203.0,0.0,0.0
Jeju,1719799200,1719925200,100.0,26.08,26.08,26.08,91.0,1008.0,6.54,207.0,0.0,0.0
Jeju,1719799200,1719928800,100.0,26.32,26.32,26.32,90.0,1008.0,7.08,213.0,0.11,0.0
Jeju,1719799200,1719932400,100.0,25.87,25.87,25.87,92.0,1008.0,6.82,213.0,0.17,0.0
Jeju,1719885600,1719932400,100.0,26.27,26.27,26.27,89.0,1008.0,7.29,207.0,0.0,0.0
Jeju,1719885600,1719936000,100.0,26.0,26.0,26.0,91.0,1009.0,6.76,209.0,0.0,0.0
Jeju,1719885600,1719939600,100.0,25.83,25.83,25.83,92.0,1009.0,6.24,207.0,0.12,0.0
Jeju,1719885600,1719943200,100.0,25.77,25.77,25.77,92.0,1009.0,5.44,205.0,0.0,0.0
Jeju,1719885600,1719946800,100.0,25.63,25.63,25.63,93.0,1009.0,5.19,209.0,0.18,0.0
Jeju,1719885600,1719950400,100.0,25.57,25.57,25.57,92.0,1010.0,5.44,210.0,0.48,0.0
Jeju,1719885600,1719954000,100.0,25.65,25.65,25.65,93.0,1010.0,5.82,215.0,0.15,0.0
Jeju,1719885600,1719957600,100.0,25.8,25.8,25.8,93.0,1011.0,5.26,210.0,0.0,0.0
Jeju,1719885600,1719961200,100.0,26.0,26.0,26.0,92.0,1011.0,4.69,215.0,0.0,0.0
Jeju,1719885600,1719964800,100.0,26.14,26.14,26.14,91.0,1011.0,5.02,216.0,0.0,0.0
Jeju,1719885600,1719968400,100.0,26.38,26.38,26.38,91.0,1012.0,5.27,219.0,0.0,0.0
Jeju,1719885600,1719972000,86.0,26.85,26.85,26.85,91.0,1012.0,5.36,228.0,0.0,0.0
Jeju,1719885600,1719975600,82.0,26.73,26.73,26.73,91.0,1012.0,5.18,230.0,0.0,0.0
