location,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Jeju,1712827865,0.0,16.96,16.96,16.96,82.0,1020.0,3.09,70.0,0.0,0.0
Jeju,1712829659,99.0,16.1,16.1,16.1,82.0,1020.0,3.56,108.0,0.0,0.0
Jeju,1712831471,0.0,15.96,15.96,15.96,88.0,1020.0,1.03,340.0,0.0,0.0
Jeju,1712833222,99.0,15.85,15.85,15.85,83.0,1021.0,2.98,121.0,0.1,0.0
Jeju,1712835053,0.0,15.96,15.96,15.96,82.0,1020.0,1.54,170.0,0.0,0.0
Jeju,1712836879,99.0,16.21,16.21,16.21,83.0,1021.0,3.02,130.0,0.0,0.0
Jeju,1712838669,0.0,15.96,15.96,15.96,77.0,1020.0,1.03,160.0,0.0,0.0
Jeju,1712840467,100.0,16.02,16.02,16.02,85.0,1021.0,3.05,145.0,0.0,0.0
Jeju,1712842263,0.0,14.96,14.96,14.96,88.0,1020.0,1.03,80.0,0.24,0.0
Jeju,1712844045,100.0,15.46,15.46,15.46,88.0,1021.0,2.55,148.0,0.0,0.0
Jeju,1712845876,0.0,13.96,13.96,13.96,88.0,1020.0,0.51,60.0,0.0,0.0
Jeju,1712847648,100.0,15.18,15.18,15.18,88.0,1021.0,2.6,148.0,0.0,0.0
Jeju,1712849441,0.0,12.96,12.96,12.96,82.0,1020.0,2.06,170.0,0.0,0.0
Jeju,1712851261,100.0,15.18,15.18,15.18,86.0,1020.0,2.04,152.0,0.0,0.0
Jeju,1712853070,0.0,12.96,12.96,12.96,76.0,1020.0,2.06,160.0,0.0,0.0
Jeju,1712854879,100.0,15.28,15.28,15.28,82.0,1020.0,1.89,160.0,0.0,0.0
Jeju,1712856670,0.0,12.96,12.96,12.96,76.0,1019.0,2.57,170.0,0.0,0.0
Jeju,1712858464,100.0,15.29,15.29,15.29,80.0,1019.0,1.82,157.0,0.0,0.0
Jeju,1712860293,0.0,11.96,11.96,11.96,82.0,1019.0,1.03,180.0,0.0,0.0
Jeju,1712862070,100.0,14.95,14.95,14.95,80.0,1020.0,0.96,160.0,0.0,0.0
Jeju,1712863841,0.0,11.96,11.96,11.96,82.0,1019.0,2.06,100.0,0.0,0.0
Jeju,1712865668,100.0,14.9,14.9,14.9,79.0,1019.0,2.17,112.0,0.0,0.0
Jeju,1712867450,0.0,11.96,11.96,11.96,82.0,1019.0,1.54,180.0,0.0,0.0
Jeju,1712869276,100.0,14.75,14.75,14.75,80.0,1019.0,2.22,121.0,0.0,0.0
Jeju,1712871046,0.0,11.96,11.96,11.96,82.0,1018.0,2.06,150.0,0.0,0.0
Jeju,1712872876,100.0,15.21,15.21,15.21,80.0,1019.0,2.14,105.0,0.0,0.0
Jeju,1712874651,0.0,12.96,12.96,12.96,82.0,1019.0,1.54,170.0,0.0,0.0
Jeju,1712876477,100.0,16.29,16.29,16.29,78.0,1018.0,3.38,98.0,0.0,0.0
Jeju,1712878295,0.0,15.96,15.96,15.96,67.0,1018.0,2.06,110.0,0.0,0.0
Jeju,1712880086,99.0,17.32,17.32,17.32,74.0,1019.0,2.53,97.0,0.0,0.0
Jeju,1712881842,0.0,16.96,16.96,16.96,82.0,1018.0,4.12,50.0,0.0,0.0
Jeju,1712883674,97.0,17.95,17.95,17.95,71.0,1019.0,3.43,75.0,0.0,0.0
Jeju,1712885528,75.0,17.96,17.96,17.96,82.0,1018.0,7.2,60.0,0.0,0.0
Jeju,1712887310,98.0,18.1,18.1,18.1,70.0,1019.0,3.62,85.0,0.0,0.0
Jeju,1712888801,40.0,17.96,17.96,17.96,82.0,1018.0,7.2,60.0,0.0,0.0
Jeju,1712890864,99.0,19.12,19.12,19.12,65.0,1018.0,3.01,78.0,0.0,0.0
Jeju,1712892657,75.0,17.96,17.96,17.96,82.0,1018.0,8.23,60.0,0.0,0.0
Jeju,1712894465,99.0,19.81,19.81,19.81,62.0,1017.0,4.02,70.0,0.0,0.0
Jeju,1712896270,75.0,17.96,17.96,17.96,82.0,1017.0,6.17,60.0,0.0,0.0
Jeju,1712898069,99.0,19.67,19.67,19.67,64.0,1017.0,4.79,67.0,0.0,0.0
Jeju,1712899697,75.0,16.96,16.96,16.96,82.0,1017.0,6.69,60.0,0.99,0.0
Jeju,1712901647,96.0,19.16,19.16,19.16,67.0,1017.0,4.34,80.0,0.0,0.0
Jeju,1712903461,75.0,16.96,16.96,16.96,88.0,1016.0,8.23,60.0,0.0,0.0
Jeju,1712905269,100.0,18.97,18.97,18.97,68.0,1016.0,4.12,88.0,0.0,0.0
Jeju,1712906875,75.0,17.96,17.96,17.96,82.0,1016.0,5.66,60.0,0.0,0.0
Jeju,1712908866,100.0,18.7,18.7,18.7,69.0,1016.0,4.1,85.0,0.0,0.0
Jeju,1712910665,75.0,17.96,17.96,17.96,82.0,1015.0,6.69,60.0,0.0,0.0
Jeju,1712912473,100.0,18.2,18.2,18.2,71.0,1016.0,3.78,89.0,0.0,0.0
Jeju,1712914197,75.0,17.96,17.96,17.96,77.0,1016.0,1.03,260.0,0.12,0.0
Jeju,1712916045,100.0,17.48,17.48,17.48,76.0,1016.0,2.31,104.0,0.0,0.0
Jeju,1712917825,75.0,16.96,16.96,16.96,82.0,1016.0,3.09,250.0,0.1,0.0
Jeju,1712919673,100.0,17.07,17.07,17.07,79.0,1017.0,1.84,98.0,0.0,0.0
Jeju,1712921449,0.0,16.96,16.96,16.96,88.0,1016.0,3.09,220.0,4.49,0.0
Jeju,1712923285,100.0,16.89,16.89,16.89,81.0,1018.0,0.54,159.0,1.22,0.0
Jeju,1712925060,0.0,16.96,16.96,16.96,82.0,1017.0,3.09,210.0,0.28,0.0
Jeju,1712926875,100.0,16.2,16.2,16.2,87.0,1018.0,1.15,198.0,0.0,0.0
Jeju,1712928657,0.0,15.96,15.96,15.96,82.0,1017.0,1.54,220.0,0.0,0.0
Jeju,1712930459,100.0,15.9,15.9,15.9,88.0,1018.0,1.16,156.0,0.0,0.0
Jeju,1712932257,0.0,15.96,15.96,15.96,82.0,1017.0,2.06,220.0,0.0,0.0
Jeju,1712934064,100.0,15.84,15.84,15.84,85.0,1018.0,1.48,127.0,0.0,0.0
Jeju,1712935747,0.0,15.96,15.96,15.96,82.0,1017.0,1.54,250.0,2.3,0.0
Jeju,1712937674,100.0,15.78,15.78,15.78,85.0,1018.0,1.86,80.0,0.0,0.0
Jeju,1712939453,75.0,14.96,14.96,14.96,94.0,1017.0,2.06,210.0,0.0,0.0
Jeju,1712941271,100.0,15.67,15.67,15.67,84.0,1017.0,2.94,108.0,0.13,0.0
Jeju,1712943098,75.0,14.96,14.96,14.96,94.0,1017.0,1.54,210.0,0.14,0.0
Jeju,1712944836,100.0,15.51,15.51,15.51,85.0,1017.0,2.03,131.0,0.0,0.0
Jeju,1712946646,100.0,14.96,14.96,14.96,94.0,1017.0,1.54,190.0,0.0,0.0
Jeju,1712948468,100.0,15.61,15.61,15.61,82.0,1017.0,1.15,124.0,0.0,0.0
Jeju,1712950293,100.0,14.96,14.96,14.96,94.0,1017.0,1.03,230.0,0.0,0.0
Jeju,1712952038,99.0,15.52,15.52,15.52,81.0,1017.0,1.87,118.0,0.0,0.0
Jeju,1712953885,100.0,14.96,14.96,14.96,94.0,1017.0,0.51,170.0,0.0,0.0
Jeju,1712955649,96.0,15.58,15.58,15.58,82.0,1017.0,1.6,111.0,0.0,0.0
Jeju,1712957448,40.0,13.96,13.96,13.96,94.0,1017.0,1.54,50.0,0.16,0.0
Jeju,1712959268,95.0,15.79,15.79,15.79,81.0,1018.0,1.38,111.0,0.2,0.0
Jeju,1712961037,75.0,14.96,14.96,14.96,94.0,1018.0,1.54,140.0,0.0,0.0
Jeju,1712962852,90.0,16.75,16.75,16.75,78.0,1018.0,1.99,98.0,0.0,0.0
Jeju,1712964657,75.0,16.96,16.96,16.96,82.0,1018.0,1.54,90.0,0.0,0.0
Jeju,1712966480,63.0,17.81,17.81,17.81,75.0,1018.0,3.05,81.0,0.0,0.0
Jeju,1712968274,10.0,16.96,16.96,16.96,88.0,1018.0,4.12,30.0,0.0,0.0
Jeju,1712970068,10.0,18.6,18.6,18.6,73.0,1018.0,3.31,74.0,0.0,0.0
Jeju,1712971942,20.0,17.96,17.96,17.96,82.0,1018.0,4.12,20.0,0.0,0.0
Jeju,1712973708,17.0,19.21,19.21,19.21,71.0,1018.0,3.63,69.0,0.0,0.0
Jeju,1712975479,20.0,17.96,17.96,17.96,88.0,1018.0,3.09,30.0,0.0,0.0
Jeju,1712977260,27.0,19.24,19.24,19.24,71.0,1018.0,3.75,71.0,0.0,0.0
Jeju,1712979059,20.0,17.96,17.96,17.96,82.0,1018.0,2.57,20.0,0.0,0.0
Jeju,1712980868,33.0,19.46,19.46,19.46,70.0,1018.0,3.05,77.0,0.0,0.0
Jeju,1712982664,20.0,18.96,18.96,18.96,77.0,1018.0,3.09,350.0,0.0,0.0
Jeju,1712984479,36.0,19.48,19.48,19.48,70.0,1017.0,2.61,81.0,0.0,0.0
Jeju,1712986238,20.0,18.96,18.96,18.96,68.0,1017.0,2.57,340.0,0.0,0.0
Jeju,1712988070,40.0,19.68,19.68,19.68,67.0,1017.0,2.94,65.0,0.0,0.0
Jeju,1712989884,0.0,18.96,18.96,18.96,68.0,1017.0,3.09,20.0,0.0,0.0
Jeju,1712991674,53.0,19.67,19.67,19.67,67.0,1017.0,2.62,57.0,0.0,0.0
Jeju,1712993453,0.0,18.96,18.96,18.96,72.0,1017.0,3.09,340.0,0.0,0.0
Jeju,1712995253,46.0,19.38,19.38,19.38,68.0,1017.0,2.59,66.0,0.0,0.0
Jeju,1712997030,0.0,18.96,18.96,18.96,72.0,1017.0,3.09,270.0,0.0,0.0
Jeju,1712998870,40.0,19.13,19.13,19.13,68.0,1017.0,2.52,85.0,0.0,0.0
Jeju,1713000649,0.0,18.96,18.96,18.96,68.0,1016.0,1.54,240.0,0.0,0.0
Jeju,1713002462,30.0,18.17,18.17,18.17,72.0,1017.0,2.35,104.0,0.0,0.0
Jeju,1713004261,0.0,17.96,17.96,17.96,77.0,1017.0,1.54,270.0,0.0,0.0
Jeju,1713005915,0.0,17.96,17.96,17.96,77.0,1017.0,1.54,270.0,0.0,0.0
Jeju,1713007876,0.0,15.96,15.96,15.96,82.0,1017.0,1.03,240.0,0.0,0.0
Jeju,1713009583,0.0,15.96,15.96,15.96,82.0,1017.0,1.03,240.0,0.0,0.0
Jeju,1713011462,0.0,15.96,15.96,15.96,82.0,1018.0,1.54,210.0,0.0,0.0
Jeju,1713013258,6.0,17.05,17.05,17.05,77.0,1019.0,1.46,166.0,0.0,0.0
Jeju,1713015043,0.0,14.96,14.96,14.96,88.0,1018.0,0.51,310.0,0.0,0.0
Jeju,1713016874,38.0,16.76,16.76,16.76,76.0,1019.0,1.33,125.0,0.0,0.0
Jeju,1713018662,0.0,14.96,14.96,14.96,88.0,1018.0,1.54,190.0,0.0,0.0
Jeju,1713020467,57.0,16.69,16.69,16.69,74.0,1019.0,1.66,132.0,0.0,0.0
Jeju,1713022147,0.0,14.96,14.96,14.96,82.0,1018.0,0.51,240.0,0.0,0.0
Jeju,1713024064,67.0,16.48,16.48,16.48,73.0,1018.0,2.09,122.0,0.0,0.0
Jeju,1713025862,0.0,14.96,14.96,14.96,77.0,1018.0,1.54,170.0,0.0,0.0
Jeju,1713027686,73.0,16.3,16.3,16.3,75.0,1018.0,2.35,134.0,0.0,0.0
Jeju,1713029448,0.0,13.96,13.96,13.96,82.0,1018.0,1.54,180.0,0.0,0.0
Jeju,1713031236,60.0,16.02,16.02,16.02,77.0,1018.0,2.28,144.0,0.0,0.0
Jeju,1713033080,0.0,14.96,14.96,14.96,77.0,1017.0,2.06,170.0,0.0,0.0
Jeju,1713034874,46.0,15.87,15.87,15.87,79.0,1017.0,2.64,143.0,0.0,0.0
Jeju,1713036644,0.0,13.96,13.96,13.96,77.0,1017.0,1.03,80.0,0.0,0.0
Jeju,1713038313,0.0,13.96,13.96,13.96,77.0,1017.0,1.03,80.0,0.0,0.0
Jeju,1713040256,0.0,12.96,12.96,12.96,82.0,1017.0,0.51,190.0,0.0,0.0
Jeju,1713042074,50.0,15.75,15.75,15.75,79.0,1017.0,2.7,146.0,0.0,0.0
Jeju,1713043869,0.0,12.96,12.96,12.96,82.0,1017.0,1.54,160.0,0.0,0.0
Jeju,1713045680,38.0,16.37,16.37,16.37,77.0,1018.0,2.8,137.0,0.0,0.0
Jeju,1713047451,40.0,14.96,14.96,14.96,72.0,1017.0,2.57,200.0,0.0,0.0
Jeju,1713049267,30.0,17.86,17.86,17.86,72.0,1018.0,2.99,128.0,0.0,0.0
Jeju,1713051042,40.0,17.96,17.96,17.96,68.0,1018.0,1.03,40.0,0.0,0.0
Jeju,1713052908,26.0,19.19,19.19,19.19,67.0,1018.0,3.85,126.0,0.0,0.0
Jeju,1713054664,0.0,19.96,19.96,19.96,60.0,1017.0,1.03,280.0,0.0,0.0
Jeju,1713056466,6.0,20.17,20.17,20.17,66.0,1018.0,4.3,124.0,0.0,0.0
Jeju,1713058147,75.0,22.96,22.96,22.96,53.0,1016.0,8.75,110.0,0.0,0.0
Jeju,1713060141,42.0,20.78,20.78,20.78,66.0,1017.0,4.37,127.0,0.0,0.0
Jeju,1713061848,75.0,22.96,22.96,22.96,53.0,1016.0,7.72,110.0,0.0,0.0
Jeju,1713063660,60.0,21.12,21.12,21.12,66.0,1017.0,4.5,130.0,0.0,0.0
Jeju,1713065454,75.0,23.96,23.96,23.96,50.0,1016.0,3.09,140.0,1.65,0.0
Jeju,1713067260,70.0,21.26,21.26,21.26,65.0,1017.0,4.66,137.0,0.0,0.0
Jeju,1713069047,75.0,23.96,23.96,23.96,50.0,1015.0,1.54,300.0,0.0,0.0
Jeju,1713070687,75.0,23.96,23.96,23.96,50.0,1015.0,1.54,300.0,0.0,0.0
Jeju,1713072635,75.0,23.96,23.96,23.96,50.0,1014.0,3.09,320.0,0.0,0.0
Jeju,1713074454,100.0,20.67,20.67,20.67,70.0,1015.0,5.83,131.0,1.37,0.0
Jeju,1713076255,75.0,20.96,20.96,20.96,68.0,1014.0,9.26,120.0,0.95,0.0
Jeju,1713078055,100.0,19.99,19.99,19.99,75.0,1015.0,5.49,133.0,0.87,0.0
Jeju,1713079846,75.0,21.96,21.96,21.96,64.0,1014.0,9.77,100.0,0.2,0.0
Jeju,1713081662,100.0,19.33,19.33,19.33,81.0,1015.0,5.6,132.0,0.0,0.0
Jeju,1713083448,100.0,20.96,20.96,20.96,68.0,1015.0,7.72,120.0,0.0,0.0
Jeju,1713085256,100.0,19.21,19.21,19.21,84.0,1015.0,5.23,134.0,0.12,0.0
Jeju,1713087060,100.0,19.96,19.96,19.96,77.0,1015.0,8.23,130.0,2.53,0.0
Jeju,1713088864,100.0,18.84,18.84,18.84,88.0,1015.0,5.48,130.0,2.88,0.0
Jeju,1713090655,100.0,19.96,19.96,19.96,77.0,1015.0,6.69,130.0,0.36,0.0
Jeju,1713092472,100.0,18.83,18.83,18.83,89.0,1015.0,5.93,129.0,0.92,0.0
Jeju,1713094268,100.0,19.96,19.96,19.96,77.0,1014.0,8.23,120.0,0.63,0.0
Jeju,1713096072,100.0,19.2,19.2,19.2,86.0,1014.0,6.3,131.0,0.24,0.0
Jeju,1713097865,100.0,20.96,20.96,20.96,73.0,1014.0,7.72,100.0,0.32,0.0
Jeju,1713099665,100.0,19.07,19.07,19.07,89.0,1014.0,5.43,140.0,5.36,0.0
Jeju,1713101450,75.0,20.96,20.96,20.96,73.0,1013.0,5.14,120.0,0.0,0.0
Jeju,1713103262,100.0,19.02,19.02,19.02,88.0,1014.0,6.29,133.0,0.0,0.0
Jeju,1713105061,75.0,19.96,19.96,19.96,77.0,1012.0,6.69,90.0,2.66,0.0
Jeju,1713106875,100.0,18.92,18.92,18.92,89.0,1013.0,6.6,137.0,5.12,0.0
Jeju,1713108670,75.0,21.96,21.96,21.96,64.0,1012.0,6.69,130.0,0.0,0.0
Jeju,1713110465,100.0,18.73,18.73,18.73,90.0,1012.0,5.86,136.0,2.0,0.0
Jeju,1713112264,100.0,20.96,20.96,20.96,68.0,1011.0,5.66,120.0,2.44,0.0
Jeju,1713114052,100.0,18.55,18.55,18.55,90.0,1012.0,5.37,137.0,1.69,0.0
Jeju,1713115861,100.0,19.96,19.96,19.96,77.0,1011.0,8.23,110.0,0.0,0.0
Jeju,1713117638,100.0,18.65,18.65,18.65,92.0,1011.0,5.32,141.0,0.68,0.0
Jeju,1713119474,100.0,20.96,20.96,20.96,68.0,1009.0,2.06,70.0,0.65,0.0
Jeju,1713121273,100.0,18.86,18.86,18.86,91.0,1010.0,6.11,146.0,0.92,0.0
Jeju,1713123053,100.0,20.96,20.96,20.96,64.0,1008.0,1.54,30.0,2.3,0.0
Jeju,1713124609,100.0,20.96,20.96,20.96,64.0,1008.0,1.54,30.0,1.89,0.0
Jeju,1713126647,100.0,19.96,19.96,19.96,73.0,1008.0,6.69,70.0,2.37,0.0
Jeju,1713128239,100.0,19.96,19.96,19.96,73.0,1008.0,6.69,70.0,1.74,0.0
Jeju,1713130264,75.0,18.96,18.96,18.96,77.0,1007.0,8.75,60.0,0.75,0.0
Jeju,1713132070,99.0,18.59,18.59,18.59,92.0,1010.0,6.01,143.0,0.67,0.0
Jeju,1713133861,75.0,20.96,20.96,20.96,73.0,1008.0,1.03,340.0,0.6,0.0
Jeju,1713135670,99.0,18.81,18.81,18.81,88.0,1009.0,7.88,146.0,0.0,0.0
Jeju,1713137455,75.0,19.96,19.96,19.96,77.0,1008.0,1.03,240.0,0.0,0.0
Jeju,1713139108,75.0,19.96,19.96,19.96,77.0,1008.0,1.03,240.0,0.0,0.0
Jeju,1713141068,75.0,20.96,20.96,20.96,78.0,1008.0,2.06,250.0,0.0,0.0
Jeju,1713142728,75.0,20.96,20.96,20.96,78.0,1008.0,2.06,250.0,0.0,0.0
Jeju,1713144719,75.0,21.96,21.96,21.96,68.0,1009.0,2.06,270.0,0.0,0.0
Jeju,1713146545,82.0,19.96,19.96,19.96,88.0,1009.0,5.0,224.0,0.0,0.0
Jeju,1713148298,75.0,20.96,20.96,20.96,73.0,1010.0,2.57,350.0,0.0,0.0
Jeju,1713149987,75.0,20.96,20.96,20.96,73.0,1010.0,2.57,350.0,0.0,0.0
Jeju,1713151861,75.0,17.96,17.96,17.96,88.0,1011.0,6.69,290.0,0.0,0.0
Jeju,1713153617,68.0,19.11,19.11,19.11,89.0,1011.0,7.48,250.0,0.0,0.0
Jeju,1713155458,100.0,16.96,16.96,16.96,88.0,1011.0,6.17,300.0,0.0,0.0
Jeju,1713157247,69.0,18.25,18.25,18.25,91.0,1011.0,6.18,258.0,0.0,0.0
Jeju,1713159088,100.0,16.96,16.96,16.96,88.0,1011.0,4.63,270.0,0.0,0.0
Jeju,1713160875,78.0,17.47,17.47,17.47,95.0,1011.0,5.55,278.0,0.0,0.0
Jeju,1713162651,100.0,15.96,15.96,15.96,94.0,1011.0,4.63,270.0,0.0,0.0
Jeju,1713164475,95.0,16.9,16.9,16.9,95.0,1011.0,5.36,278.0,0.0,0.0
Jeju,1713166309,100.0,15.96,15.96,15.96,88.0,1011.0,5.14,280.0,0.0,0.0
Jeju,1713167895,100.0,15.96,15.96,15.96,88.0,1011.0,5.14,280.0,0.0,0.0
Jeju,1713169848,100.0,15.96,15.96,15.96,88.0,1011.0,4.12,270.0,0.0,0.0
Jeju,1713171671,40.0,15.96,15.96,15.96,88.0,1011.0,4.12,270.0,0.0,0.0
Jeju,1713173451,75.0,14.96,14.96,14.96,88.0,1012.0,4.63,270.0,0.0,0.0
Jeju,1713175264,65.0,15.31,15.31,15.31,84.0,1013.0,4.51,279.0,0.0,0.0
Jeju,1713177048,75.0,14.96,14.96,14.96,88.0,1013.0,3.6,260.0,0.0,0.0
Jeju,1713178872,64.0,14.38,14.38,14.38,85.0,1014.0,3.97,269.0,0.0,0.0
Jeju,1713180427,75.0,13.96,13.96,13.96,88.0,1013.0,3.6,270.0,0.0,0.0
Jeju,1713182493,49.0,14.68,14.68,14.68,83.0,1014.0,3.57,268.0,0.0,0.0
Jeju,1713184259,75.0,13.96,13.96,13.96,88.0,1014.0,2.57,250.0,0.0,0.0
Jeju,1713186068,9.0,14.67,14.67,14.67,83.0,1015.0,3.1,272.0,0.0,0.0
Jeju,1713187849,75.0,13.96,13.96,13.96,88.0,1014.0,2.06,220.0,0.0,0.0
Jeju,1713189669,8.0,14.87,14.87,14.87,81.0,1014.0,2.83,265.0,0.0,0.0
Jeju,1713191515,75.0,13.96,13.96,13.96,88.0,1014.0,2.57,250.0,0.0,0.0
Jeju,1713193283,9.0,14.56,14.56,14.56,83.0,1015.0,3.17,284.0,0.0,0.0
Jeju,1713194947,75.0,13.96,13.96,13.96,88.0,1014.0,1.54,200.0,0.0,0.0
Jeju,1713196873,8.0,14.07,14.07,14.07,86.0,1015.0,2.34,277.0,0.0,0.0
Jeju,1713198715,75.0,11.96,11.96,11.96,94.0,1014.0,2.06,220.0,0.0,0.0
Jeju,1713200475,7.0,14.28,14.28,14.28,83.0,1014.0,1.8,261.0,0.0,0.0
Jeju,1713202237,40.0,12.96,12.96,12.96,88.0,1014.0,2.06,210.0,0.0,0.0
Jeju,1713204075,7.0,14.37,14.37,14.37,81.0,1014.0,1.94,277.0,0.0,0.0
Jeju,1713205860,75.0,12.96,12.96,12.96,88.0,1013.0,2.06,210.0,0.0,0.0
Jeju,1713207626,80.0,14.85,14.85,14.85,78.0,1013.0,2.28,231.0,0.0,0.0
Jeju,1713209434,0.0,11.96,11.96,11.96,94.0,1012.0,2.06,190.0,0.0,0.0
Jeju,1713211240,44.0,15.28,15.28,15.28,75.0,1013.0,2.44,260.0,0.0,0.0
Jeju,1713213040,0.0,11.96,11.96,11.96,87.0,1012.0,1.54,240.0,0.0,0.0
Jeju,1713214865,42.0,14.99,14.99,14.99,75.0,1013.0,2.02,251.0,0.0,0.0
Jeju,1713216657,75.0,12.96,12.96,12.96,88.0,1013.0,2.06,140.0,0.0,0.0
Jeju,1713218496,46.0,15.6,15.6,15.6,74.0,1014.0,2.58,249.0,0.0,0.0
Jeju,1713220254,75.0,13.96,13.96,13.96,94.0,1014.0,2.06,220.0,0.0,0.0
Jeju,1713221875,75.0,13.96,13.96,13.96,94.0,1014.0,2.06,220.0,0.0,0.0
Jeju,1713223844,75.0,14.96,14.96,14.96,88.0,1014.0,2.06,260.0,0.0,0.0
Jeju,1713225660,53.0,17.12,17.12,17.12,71.0,1015.0,3.36,287.0,0.0,0.0
Jeju,1713227442,75.0,15.96,15.96,15.96,88.0,1015.0,2.57,270.0,0.0,0.0
Jeju,1713229266,2.0,17.81,17.81,17.81,68.0,1014.0,3.21,283.0,0.0,0.0
Jeju,1713231104,75.0,16.96,16.96,16.96,82.0,1015.0,5.66,300.0,0.0,0.0
Jeju,1713232923,1.0,18.55,18.55,18.55,65.0,1015.0,3.77,290.0,0.0,0.0
Jeju,1713234703,75.0,17.96,17.96,17.96,77.0,1015.0,3.6,270.0,0.0,0.0
Jeju,1713236442,1.0,19.17,19.17,19.17,63.0,1014.0,4.09,280.0,0.0,0.0
Jeju,1713238274,0.0,18.96,18.96,18.96,77.0,1014.0,2.06,250.0,0.0,0.0
Jeju,1713240054,0.0,19.32,19.32,19.32,62.0,1014.0,4.38,287.0,0.0,0.0
Jeju,1713241861,75.0,16.96,16.96,16.96,77.0,1015.0,4.63,290.0,0.0,0.0
Jeju,1713243666,0.0,19.07,19.07,19.07,64.0,1013.0,4.41,298.0,0.0,0.0
Jeju,1713245473,40.0,15.96,15.96,15.96,82.0,1014.0,4.63,290.0,0.0,0.0
Jeju,1713247244,4.0,18.57,18.57,18.57,67.0,1013.0,4.37,301.0,0.0,0.0
Jeju,1713248825,75.0,15.96,15.96,15.96,77.0,1014.0,4.12,280.0,0.0,0.0
Jeju,1713250852,20.0,18.44,18.44,18.44,69.0,1013.0,4.56,297.0,0.0,0.0
Jeju,1713252651,75.0,14.96,14.96,14.96,88.0,1013.0,3.09,290.0,0.0,0.0
Jeju,1713254451,16.0,17.82,17.82,17.82,72.0,1014.0,3.78,304.0,0.0,0.0
Jeju,1713256268,75.0,14.96,14.96,14.96,82.0,1013.0,3.09,300.0,0.0,0.0
Jeju,1713258064,21.0,17.18,17.18,17.18,75.0,1014.0,3.55,295.0,0.0,0.0
Jeju,1713259747,75.0,14.96,14.96,14.96,82.0,1013.0,2.57,290.0,0.0,0.0
Jeju,1713261651,65.0,16.43,16.43,16.43,78.0,1014.0,2.6,291.0,0.0,0.0
Jeju,1713263462,69.0,13.96,13.96,13.96,82.0,1013.0,1.54,260.0,0.0,0.0
Jeju,1713265264,69.0,15.8,15.8,15.8,80.0,1015.0,2.12,304.0,0.0,0.0
Jeju,1713267043,74.0,13.96,13.96,13.96,88.0,1014.0,2.06,260.0,0.0,0.0
Jeju,1713268871,88.0,15.24,15.24,15.24,68.0,1015.0,1.52,287.0,0.0,0.0
Jeju,1713270644,100.0,12.96,12.96,12.96,82.0,1014.0,1.03,250.0,0.0,0.0
Jeju,1713272464,100.0,15.23,15.23,15.23,61.0,1015.0,1.3,284.0,0.0,0.0
Jeju,1713274241,0.0,11.96,11.96,11.96,62.0,1014.0,1.54,260.0,0.0,0.0
Jeju,1713276043,100.0,15.14,15.14,15.14,57.0,1015.0,1.34,276.0,0.0,0.0
Jeju,1713277860,0.0,10.96,10.96,10.96,62.0,1015.0,1.03,250.0,0.0,0.0
Jeju,1713279669,100.0,15.08,15.08,15.08,53.0,1015.0,1.73,255.0,0.0,0.0
Jeju,1713281446,0.0,12.96,12.96,12.96,44.0,1014.0,2.06,160.0,0.0,0.0
Jeju,1713283265,100.0,14.83,14.83,14.83,54.0,1015.0,1.75,288.0,0.0,0.0
Jeju,1713285058,75.0,10.96,10.96,10.96,58.0,1014.0,1.03,200.0,0.0,0.0
Jeju,1713286859,100.0,14.3,14.3,14.3,57.0,1014.0,1.05,297.0,0.0,0.0
Jeju,1713288647,75.0,10.96,10.96,10.96,58.0,1014.0,2.06,180.0,0.0,0.0
Jeju,1713290460,95.0,14.36,14.36,14.36,58.0,1014.0,1.46,282.0,0.0,0.0
Jeju,1713292300,0.0,10.96,10.96,10.96,71.0,1013.0,2.06,180.0,0.0,0.0
Jeju,1713294062,100.0,14.08,14.08,14.08,61.0,1013.0,1.51,303.0,0.0,0.0
Jeju,1713295879,0.0,9.96,9.96,9.96,66.0,1013.0,1.54,170.0,0.0,0.0
Jeju,1713297649,100.0,13.87,13.87,13.87,63.0,1013.0,1.34,294.0,0.0,0.0
Jeju,1713299444,0.0,9.96,9.96,9.96,71.0,1012.0,2.06,170.0,0.0,0.0
Jeju,1713301265,100.0,13.64,13.64,13.64,62.0,1013.0,1.09,341.0,0.0,0.0
Jeju,1713303054,0.0,9.96,9.96,9.96,62.0,1012.0,2.06,170.0,0.0,0.0
Jeju,1713304699,0.0,9.96,9.96,9.96,62.0,1012.0,2.06,170.0,0.0,0.0
Jeju,1713306661,0.0,10.96,10.96,10.96,71.0,1013.0,2.06,190.0,0.0,0.0
Jeju,1713308463,100.0,15.47,15.47,15.47,51.0,1013.0,1.09,292.0,0.0,0.0
Jeju,1713310237,100.0,14.96,14.96,14.96,77.0,1013.0,1.03,230.0,0.0,0.0
Jeju,1713312089,100.0,16.24,16.24,16.24,51.0,1013.0,1.39,305.0,0.0,0.0
Jeju,1713313864,100.0,14.96,14.96,14.96,72.0,1013.0,0.51,320.0,0.0,0.0
Jeju,1713315654,100.0,17.18,17.18,17.18,49.0,1013.0,2.01,339.0,0.0,0.0
Jeju,1713317520,100.0,15.96,15.96,15.96,67.0,1014.0,1.54,320.0,0.0,0.0
