ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh)
1724751000,158.13,157.97
1724751900,158.17,157.97
1724752800,158.09,157.97
1724753700,158.19,157.97
1724754600,158.18,157.97
1724755500,158.17,157.97
1724756400,157.78,157.97
1724757300,155.75,156.15
1724758200,155.78,156.15
1724759100,155.80,156.15
1724760000,155.78,156.15
1724760900,155.88,156.26
1724761800,155.90,156.26
1724762700,155.88,156.15
1724763600,155.93,156.15
1724764500,156.78,156.25
1724765400,156.05,156.25
1724766300,155.93,156.25
1724767200,142.04,142.04
1724768100,141.48,141.48
1724769000,141.48,141.48
1724769900,141.48,141.48
1724770800,141.48,141.48
1724771700,139.43,139.43
1724772600,139.43,139.43
1724773500,139.43,139.43
1724774400,139.43,139.43
1724775300,125.33,125.33
1724776200,125.33,125.33
1724777100,125.33,125.33
1724778000,125.33,125.33
1724778900,106.78,106.78
1724779800,106.78,106.78
1724780700,106.78,106.78
1724781600,106.78,106.78
1724782500,106.76,106.76
1724783400,106.76,106.76
1724784300,106.76,106.76
1724785200,106.76,106.76
1724786100,106.76,106.76
1724787000,106.76,106.76
1724787900,106.76,106.76
1724788800,106.76,106.76
1724789700,125.33,125.33
1724790600,125.33,125.33
1724791500,125.33,125.33
1724792400,125.33,125.33
1724793300,131.15,131.15
1724794200,131.15,131.15
1724795100,131.15,131.15
1724796000,131.15,131.15
1724796900,142.27,142.27
1724797800,142.27,142.27
1724798700,142.27,142.27
1724799600,142.27,142.27
1724800500,144.11,144.11
1724801400,144.11,144.11
1724802300,144.11,144.11
1724803200,144.11,144.11
1724804100,156.71,157.98
1724805000,156.71,157.98
1724805900,156.71,157.98
1724806800,157.04,157.98
1724807700,157.04,157.98
1724808600,157.14,157.98
1724809500,157.13,157.98
1724810400,157.47,157.98
1724811300,157.38,157.98
1724812200,157.36,157.98
1724813100,157.36,157.98
1724814000,157.35,157.98
1724814900,156.89,157.42
1724815800,156.82,157.37
1724816700,157.42,157.98
1724817600,157.31,157.98
1724818500,157.17,157.82
1724819400,157.19,157.82
1724820300,157.16,157.82
1724821200,158.18,157.82
1724822100,158.19,157.82
1724823000,158.20,157.82
1724823900,158.18,157.82
1724824800,158.19,157.82
1724825700,158.19,157.82
1724826600,158.19,157.82
1724827500,158.19,157.82
1724828400,158.21,157.82
1724829300,148.58,148.58
1724830200,148.58,148.58
1724831100,148.58,148.58
1724832000,148.58,148.58
1724832900,147.76,147.76
1724833800,147.76,147.76
1724834700,147.76,147.76
1724835600,147.76,147.76
1724836500,148.58,148.58
1724837400,148.58,148.58
1724838300,156.25,156.25
1724839200,156.25,156.25
1724840100,156.34,156.34
1724841000,156.34,156.34
1724841900,156.34,156.34
1724842800,156.34,156.34
1724843700,161.31,161.55
1724844600,161.28,161.55
1724845500,161.20,161.55
1724846400,161.15,161.55
1724847300,161.55,161.55
1724848200,144.15,144.15
1724849100,144.15,144.15
1724850000,144.15,144.15
1724850900,143.32,143.32
1724851800,143.32,143.32
1724852700,143.32,143.32
1724853600,143.32,143.32
1724854500,141.15,141.15
1724855400,141.15,141.15
1724856300,141.15,141.15
1724857200,141.15,141.15
1724858100,128.88,128.88
1724859000,128.88,128.88
1724859900,128.88,128.88
1724860800,128.88,128.88
1724861700,106.76,106.76
1724862600,106.76,106.76
1724863500,106.76,106.76
1724864400,106.76,106.76
1724865300,106.45,106.45
1724866200,106.45,106.45
1724867100,106.45,106.45
1724868000,106.45,106.45
1724868900,106.40,106.40
1724869800,106.40,106.40
1724870700,106.40,106.40
1724871600,106.40,106.40
1724872500,101.44,101.44
1724873400,101.44,101.44
1724874300,101.44,101.44
1724875200,101.44,101.44
1724876100,106.45,106.45
1724877000,106.45,106.45
1724877900,106.45,106.45
1724878800,106.45,106.45
1724879700,107.32,107.32
1724880600,107.32,107.32
1724881500,107.32,107.32
1724882400,107.32,107.32
1724883300,144.29,144.29
1724884200,144.29,144.29
1724885100,144.29,144.29
1724886000,144.29,144.29
1724886900,146.17,146.17
1724887800,146.17,146.17
1724888700,146.17,146.17
1724889600,146.17,146.17
1724890500,147.05,147.05
1724891400,147.05,147.05
1724892300,147.05,147.05
1724893200,147.05,147.05
1724894100,146.97,146.97
1724895000,146.97,146.97
1724895900,146.97,146.97
1724896800,146.97,146.97
1724897700,-74.92,-74.92
1724898600,-74.92,-74.92
1724899500,146.95,146.95
1724900400,146.95,146.95
1724901300,146.61,146.61
1724902200,146.61,146.61
1724903100,146.61,146.61
1724904000,146.61,146.61
1724904900,146.91,146.91
1724905800,146.91,146.91
1724906700,146.91,146.91
1724907600,146.91,146.91
1724908500,159.54,159.85
1724909400,159.54,159.85
1724910300,159.54,159.85
1724911200,158.36,159.85
1724912100,148.03,148.03
1724913000,148.03,148.03
1724913900,148.03,148.03
1724914800,148.03,148.03
1724915700,148.03,148.03
1724916600,148.03,148.03
1724917500,148.03,148.03
1724918400,148.03,148.03
1724919300,148.04,148.04
1724920200,148.04,148.04
1724921100,159.51,159.29
1724922000,159.54,159.29
1724922900,159.62,159.37
1724923800,159.61,159.37
1724924700,159.61,159.37
1724925600,159.93,159.37
1724926500,161.40,160.79
1724927400,161.34,160.79
1724928300,161.28,160.79
1724929200,161.23,160.79
1724930100,161.18,160.79
1724931000,161.09,160.79
1724931900,161.00,160.79
1724932800,160.93,160.79
1724933700,160.85,160.79
1724934600,160.79,160.79
1724935500,160.73,160.79
1724936400,160.67,160.79
1724937300,160.50,161.17
1724938200,160.85,161.17
1724939100,160.79,161.03
1724940000,160.79,161.03
1724940900,160.79,161.03
1724941800,160.79,161.03
1724942700,137.98,137.98
1724943600,137.98,137.98
1724944500,128.88,128.88
1724945400,128.88,128.88
1724946300,128.88,128.88
1724947200,128.88,128.88
1724948100,106.94,106.94
1724949000,106.94,106.94
1724949900,106.94,106.94
1724950800,106.94,106.94
1724951700,106.40,106.40
1724952600,106.40,106.40
1724953500,106.40,106.40
1724954400,106.40,106.40
1724955300,106.65,106.65
1724956200,106.65,106.65
1724957100,106.65,106.65
1724958000,106.65,106.65
1724958900,106.43,106.43
1724959800,106.43,106.43
1724960700,106.43,106.43
1724961600,106.43,106.43
1724962500,106.94,106.94
1724963400,106.94,106.94
1724964300,106.94,106.94
1724965200,106.94,106.94
1724966100,106.97,106.97
1724967000,106.97,106.97
1724967900,106.97,106.97
1724968800,106.97,106.97
1724969700,142.87,142.87
1724970600,142.87,142.87
1724971500,142.87,142.87
1724972400,142.87,142.87
1724973300,145.49,145.49
1724974200,145.49,145.49
1724975100,145.49,145.49
1724976000,145.49,145.49
1724976900,146.44,146.44
1724977800,146.44,146.44
1724978700,146.44,146.44
1724979600,146.44,146.44
1724980500,149.06,149.06
1724981400,149.06,149.06
1724982300,149.06,149.06
1724983200,149.06,149.06
1724984100,149.05,149.05
1724985000,149.05,149.05
1724985900,149.05,149.05
1724986800,149.05,149.05
1724987700,147.45,147.45
1724988600,147.45,147.45
1724989500,147.45,147.45
1724990400,147.45,147.45
1724991300,149.05,149.05
1724992200,149.05,149.05
1724993100,149.05,149.05
1724994000,149.05,149.05
1724994900,157.72,157.63
1724995800,157.72,157.63
1724996700,156.32,157.63
1724997600,156.32,157.63
1724998500,159.32,159.32
1724999400,159.32,159.32
1725000300,159.32,159.32
1725001200,159.32,159.32
1725002100,155.89,157.63
1725003000,156.07,157.63
1725003900,156.25,157.63
1725004800,156.44,157.63
1725005700,156.74,157.80
1725006600,156.84,157.80
1725007500,163.06,162.57
1725008400,163.03,162.57
1725009300,155.52,156.23
1725010200,155.58,156.23
1725011100,155.65,156.23
1725012000,155.70,156.23
1725012900,160.09,159.82
1725013800,160.00,159.82
1725014700,159.92,159.82
1725015600,159.85,159.82
1725016500,159.93,159.96
1725017400,159.85,159.96
1725018300,159.78,159.96
1725019200,159.72,159.96
1725020100,160.05,160.34
1725021000,160.07,160.34
1725021900,160.34,160.34
1725022800,144.21,144.21
1725023700,143.48,143.48
1725024600,143.48,143.48
1725025500,143.48,143.48
1725026400,143.48,143.48
1725027300,141.60,141.60
1725028200,141.60,141.60
1725029100,141.60,141.60
1725030000,141.60,141.60
1725030900,146.64,146.64
1725031800,146.64,146.64
1725032700,146.64,146.64
1725033600,146.64,146.64
1725034500,143.85,143.85
1725035400,143.85,143.85
1725036300,143.85,143.85
1725037200,143.85,143.85
1725038100,107.42,107.42
1725039000,107.42,107.42
1725039900,107.42,107.42
1725040800,107.42,107.42
1725041700,107.42,107.42
1725042600,107.42,107.42
1725043500,107.42,107.42
1725044400,107.42,107.42
1725045300,107.43,107.43
1725046200,107.43,107.43
1725047100,107.43,107.43
1725048000,107.43,107.43
1725048900,107.43,107.43
1725049800,107.43,107.43
1725050700,107.43,107.43
1725051600,107.43,107.43
1725052500,107.42,107.42
1725053400,107.42,107.42
1725054300,107.42,107.42
1725055200,107.42,107.42
1725056100,144.45,144.45
1725057000,144.45,144.45
1725057900,144.45,144.45
1725058800,144.45,144.45
1725059700,143.23,143.23
1725060600,143.23,143.23
1725061500,143.23,143.23
1725062400,143.23,143.23
1725063300,141.70,141.70
1725064200,141.70,141.70
1725065100,141.70,141.70
1725066000,141.70,141.70
1725066900,144.32,144.32
1725067800,144.32,144.32
1725068700,-74.92,-74.92
1725069600,-74.92,-74.92
1725070500,-74.92,-74.92
1725071400,-74.92,-74.92
1725072300,-74.92,-74.92
1725073200,-74.92,-74.92
1725074100,-74.92,-74.92
1725075000,-48.00,-48.00
1725075900,-48.00,-48.00
1725076800,-48.00,-48.00
1725077700,-48.00,-48.00
1725078600,126.79,126.79
1725079500,184.68,184.68
1725080400,184.68,184.68
1725081300,148.65,148.65
1725082200,148.65,148.65
1725083100,148.65,148.65
1725084000,148.65,148.65
1725084900,148.65,148.65
1725085800,148.65,148.65
1725086700,148.65,148.65
1725087600,148.65,148.65
1725088500,148.66,148.66
1725089400,148.66,148.66
1725090300,148.66,148.66
1725091200,148.66,148.66
1725092100,146.84,146.84
1725093000,146.84,146.84
1725093900,146.84,146.84
1725094800,146.84,146.84
1725095700,148.66,148.66
1725096600,148.66,148.66
1725097500,148.66,148.66
1725098400,148.66,148.66
1725099300,144.32,144.32
1725100200,160.13,159.39
1725101100,159.96,159.39
1725102000,159.82,159.39
1725102900,160.00,159.69
1725103800,159.90,159.69
1725104700,159.81,159.69
1725105600,159.73,159.69
1725106500,159.77,159.80
1725107400,159.68,159.80
1725108300,159.61,159.80
1725109200,159.54,159.80
1725110100,158.93,159.80
1725111000,159.26,159.80
1725111900,159.80,159.80
1725112800,143.74,143.74
1725113700,140.47,140.47
1725114600,140.47,140.47
1725115500,140.47,140.47
1725116400,140.47,140.47
1725117300,134.03,134.03
1725118200,134.03,134.03
1725119100,134.03,134.03
1725120000,134.03,134.03
1725120900,107.46,107.46
1725121800,107.46,107.46
1725122700,107.46,107.46
1725123600,107.46,107.46
1725124500,107.22,107.22
1725125400,107.22,107.22
1725126300,107.22,107.22
1725127200,107.22,107.22
1725128100,106.78,106.78
1725129000,106.78,106.78
1725129900,106.78,106.78
1725130800,106.78,106.78
1725131700,106.66,106.66
1725132600,106.66,106.66
1725133500,106.66,106.66
1725134400,106.66,106.66
1725135300,106.66,106.66
1725136200,106.66,106.66
1725137100,106.66,106.66
1725138000,106.66,106.66
1725138900,107.07,107.07
1725139800,107.07,107.07
1725140700,107.07,107.07
1725141600,107.07,107.07
1725142500,107.46,107.46
1725143400,107.46,107.46
1725144300,107.46,107.46
1725145200,107.46,107.46
1725146100,119.61,119.61
1725147000,119.61,119.61
1725147900,119.61,119.61
1725148800,119.61,119.61
1725149700,142.00,142.00
1725150600,142.00,142.00
1725151500,142.00,142.00
1725152400,142.00,142.00
1725153300,142.38,142.38
1725154200,142.38,142.38
1725155100,142.38,142.38
1725156000,142.38,142.38
1725156900,143.88,143.88
1725157800,143.88,143.88
1725158700,143.88,143.88
1725159600,143.88,143.88
1725160500,144.73,144.73
1725161400,144.73,144.73
1725162300,144.73,144.73
1725163200,144.73,144.73
1725164100,144.73,144.73
1725165000,144.73,144.73
1725165900,144.73,144.73
1725166800,144.73,144.73
1725167700,144.73,144.73
1725168600,144.73,144.73
1725169500,144.73,144.73
1725170400,144.73,144.73
1725171300,148.06,148.06
1725172200,148.06,148.06
1725173100,148.06,148.06
1725174000,148.06,148.06
1725174900,148.05,148.05
1725175800,148.05,148.05
1725176700,148.05,148.05
1725177600,148.05,148.05
1725178500,158.62,160.04
1725179400,158.62,160.04
1725180300,160.77,161.57
1725181200,160.77,161.57
1725182100,160.77,161.57
1725183000,160.77,161.57
1725183900,160.77,161.57
1725184800,160.77,161.57
1725185700,161.05,161.85
1725186600,161.05,161.85
1725187500,161.05,161.85
1725188400,161.21,161.85
1725189300,159.62,160.12
1725190200,159.72,160.12
1725191100,159.82,160.12
1725192000,159.90,160.12
1725192900,159.31,159.45
1725193800,159.38,159.45
1725194700,159.45,159.45
1725195600,159.51,159.45
1725196500,160.26,159.62
1725197400,160.26,159.62
1725198300,160.26,159.62
1725199200,160.26,159.62
1725200100,160.26,159.62
1725201000,160.26,159.62
1725201900,136.22,136.22
1725202800,136.22,136.22
1725203700,106.87,106.87
1725204600,106.87,106.87
1725205500,106.87,106.87
1725206400,106.87,106.87
1725207300,106.86,106.86
1725208200,106.86,106.86
1725209100,106.86,106.86
1725210000,106.86,106.86
1725210900,106.74,106.74
1725211800,106.74,106.74
1725212700,106.74,106.74
1725213600,106.74,106.74
1725214500,106.76,106.76
1725215400,106.76,106.76
1725216300,106.76,106.76
1725217200,106.76,106.76
1725218100,106.74,106.74
1725219000,106.74,106.74
1725219900,106.74,106.74
1725220800,106.74,106.74
1725221700,106.86,106.86
1725222600,106.86,106.86
1725223500,106.86,106.86
1725224400,106.86,106.86
1725225300,106.86,106.86
1725226200,106.86,106.86
1725227100,106.86,106.86
1725228000,106.86,106.86
1725228900,142.34,142.34
1725229800,142.34,142.34
1725230700,142.34,142.34
1725231600,142.34,142.34
1725232500,146.40,146.40
1725233400,146.40,146.40
1725234300,146.40,146.40
1725235200,146.40,146.40
1725236100,159.67,159.62
1725237000,159.66,159.44
1725237900,158.29,157.24
1725238800,159.12,158.91
1725239700,153.58,153.58
1725240600,153.58,153.58
1725241500,153.58,153.58
1725242400,153.58,153.58
1725243300,127.39,127.39
1725244200,127.10,127.10
1725245100,127.45,127.45
1725246000,128.63,128.63
1725246900,150.52,150.52
1725247800,150.52,150.52
1725248700,150.52,150.52
1725249600,150.52,150.52
1725250500,159.94,159.86
1725251400,159.94,159.86
1725252300,159.94,159.86
1725253200,159.94,159.86
1725254100,159.94,159.86
1725255000,159.94,159.86
1725255900,159.94,159.86
1725256800,158.91,159.86
1725257700,162.43,162.43
1725258600,162.43,162.43
1725259500,162.43,162.43
1725260400,162.43,162.43
1725261300,159.08,160.14
1725262200,159.08,160.14
1725263100,159.08,160.14
1725264000,159.08,160.14
1725264900,159.08,160.14
1725265800,159.08,160.14
1725266700,159.08,160.14
1725267600,159.08,160.14
1725268500,159.08,160.14
1725269400,159.08,160.14
1725270300,159.08,160.14
1725271200,159.08,160.14
1725272100,159.36,160.42
1725273000,159.36,160.42
1725273900,159.36,160.42
1725274800,159.46,160.42
1725275700,159.46,160.42
1725276600,159.46,160.42
1725277500,159.46,160.42
1725278400,159.46,160.42
1725279300,159.78,160.70
1725280200,159.78,160.70
1725281100,159.73,160.70
1725282000,159.80,160.70
1725282900,160.70,160.70
1725283800,159.76,160.70
1725284700,159.76,160.70
1725285600,159.76,160.70
1725286500,157.47,158.02
1725287400,158.02,158.02
1725288300,158.02,158.02
1725289200,158.02,158.02
1725290100,162.32,161.40
1725291000,161.42,161.40
1725291900,161.44,161.40
1725292800,161.48,161.40
1725293700,106.86,106.86
1725294600,106.86,106.86
1725295500,106.86,106.86
1725296400,106.86,106.86
1725297300,106.86,106.86
1725298200,106.86,106.86
1725299100,106.86,106.86
1725300000,106.86,106.86
1725300900,106.57,106.57
1725301800,106.57,106.57
1725302700,106.57,106.57
1725303600,106.57,106.57
1725304500,106.82,106.82
1725305400,106.82,106.82
1725306300,106.82,106.82
1725307200,106.82,106.82
1725308100,106.87,106.87
1725309000,106.87,106.87
1725309900,106.87,106.87
1725310800,106.87,106.87
1725311700,134.71,134.71
1725312600,134.71,134.71
1725313500,134.71,134.71
1725314400,134.71,134.71
1725315300,145.28,145.28
1725316200,145.28,145.28
1725317100,145.28,145.28
1725318000,145.28,145.28
1725318900,145.49,145.49
1725319800,145.49,145.49
1725320700,145.49,145.49
1725321600,145.49,145.49
1725322500,159.06,158.70
1725323400,159.06,158.70
1725324300,159.06,158.70
1725325200,158.98,158.70
1725326100,158.81,158.53
1725327000,158.81,158.53
1725327900,158.81,158.53
1725328800,158.83,158.53
1725329700,158.83,158.53
1725330600,158.83,158.53
1725331500,158.83,158.53
1725332400,158.64,158.53
1725333300,158.64,158.53
1725334200,158.64,158.53
1725335100,158.64,158.53
1725336000,158.06,158.53
1725336900,157.90,158.36
1725337800,157.90,158.36
1725338700,157.90,158.36
1725339600,157.90,158.36
1725340500,158.06,158.53
1725341400,158.06,158.53
1725342300,158.06,158.53
1725343200,158.06,158.53
1725344100,158.34,158.53
1725345000,158.34,158.53
1725345900,158.34,158.53
1725346800,158.34,158.53
1725347700,161.56,160.14
1725348600,161.56,160.14
1725349500,161.56,160.14
1725350400,161.56,160.14
1725351300,161.56,160.14
1725352200,161.56,160.14
1725353100,161.56,160.14
1725354000,161.56,160.14
1725354900,161.56,160.14
1725355800,161.56,160.14
1725356700,161.56,160.14
1725357600,161.56,160.14
1725358500,161.19,159.77
1725359400,161.19,159.77
1725360300,161.19,159.77
1725361200,161.19,159.77
1725362100,161.44,160.02
1725363000,161.44,160.02
1725363900,161.44,160.02
1725364800,161.44,160.02
1725365700,160.77,159.35
1725366600,160.77,159.35
1725367500,160.77,159.35
1725368400,160.77,159.35
1725369300,159.43,158.02
1725370200,158.32,158.02
1725371100,158.02,158.02
1725372000,140.65,140.65
1725372900,140.44,140.44
1725373800,140.44,140.44
1725374700,140.44,140.44
1725375600,140.44,140.44
1725376500,107.06,107.06
1725377400,107.06,107.06
1725378300,107.06,107.06
1725379200,107.06,107.06
1725380100,107.07,107.07
1725381000,107.07,107.07
1725381900,107.07,107.07
1725382800,107.07,107.07
1725383700,106.74,106.74
1725384600,106.74,106.74
1725385500,106.74,106.74
1725386400,106.74,106.74
1725387300,106.33,106.33
1725388200,106.33,106.33
1725389100,106.33,106.33
1725390000,106.33,106.33
1725390900,106.07,106.07
1725391800,106.07,106.07
1725392700,106.07,106.07
1725393600,106.07,106.07
1725394500,106.97,106.97
1725395400,106.97,106.97
1725396300,106.97,106.97
1725397200,106.97,106.97
1725398100,134.88,134.88
1725399000,134.88,134.88
1725399900,134.88,134.88
1725400800,134.88,134.88
1725401700,145.44,145.44
1725402600,145.44,145.44
1725403500,145.44,145.44
1725404400,145.44,145.44
1725405300,159.38,160.19
1725406200,159.38,160.19
1725407100,159.38,160.19
1725408000,159.35,160.19
1725408900,159.20,160.02
1725409800,159.26,160.02
1725410700,159.19,160.02
1725411600,159.22,160.02
1725412500,159.11,159.86
1725413400,159.14,159.86
1725414300,159.04,159.86
1725415200,157.59,159.37
1725416100,149.15,149.15
1725417000,149.15,149.15
1725417900,149.15,149.15
1725418800,149.15,149.15
1725419700,148.72,148.72
1725420600,148.72,148.72
1725421500,148.72,148.72
1725422400,148.72,148.72
1725423300,151.11,151.11
1725424200,151.11,151.11
1725425100,151.11,151.11
1725426000,151.11,151.11
1725426900,159.52,159.52
1725427800,159.52,159.52
1725428700,159.52,159.52
1725429600,159.97,159.52
1725430500,159.97,159.52
1725431400,159.97,159.52
1725432300,159.97,159.52
1725433200,159.97,159.52
1725434100,159.97,159.52
1725435000,159.97,159.52
1725435900,159.97,159.52
1725436800,159.97,159.52
1725437700,159.97,159.52
1725438600,159.97,159.52
1725439500,159.97,161.70
1725440400,159.97,161.70
1725441300,160.14,161.98
1725442200,160.14,161.98
1725443100,160.14,161.98
1725444000,160.14,161.98
1725444900,160.47,162.26
1725445800,160.47,162.26
1725446700,160.47,162.26
1725447600,160.59,162.26
1725448500,160.64,161.87
1725449400,160.64,161.87
1725450300,160.66,161.87
1725451200,160.78,161.87
1725452100,159.34,159.86
1725453000,159.32,159.86
1725453900,159.29,159.86
1725454800,159.27,159.86
1725455700,159.86,159.86
1725456600,158.96,159.86
1725457500,158.96,159.86
1725458400,158.96,159.86
1725459300,160.03,160.03
1725460200,160.03,160.03
1725461100,160.03,160.03
1725462000,160.03,160.03
1725462900,161.09,161.09
1725463800,161.09,161.09
1725464700,161.09,161.09
1725465600,137.56,137.56
1725466500,106.85,106.85
1725467400,106.85,106.85
1725468300,106.85,106.85
1725469200,106.85,106.85
1725470100,106.85,106.85
1725471000,106.85,106.85
1725471900,106.85,106.85
1725472800,106.85,106.85
1725473700,106.70,106.70
1725474600,106.70,106.70
1725475500,106.70,106.70
1725476400,106.70,106.70
1725477300,106.86,106.86
1725478200,106.86,106.86
1725479100,106.86,106.86
1725480000,106.86,106.86
1725480900,106.86,106.86
1725481800,106.86,106.86
1725482700,106.86,106.86
1725483600,106.86,106.86
1725484500,106.85,106.85
1725485400,106.85,106.85
1725486300,106.85,106.85
1725487200,106.85,106.85
1725488100,142.63,142.63
1725489000,142.63,142.63
1725489900,142.63,142.63
1725490800,142.63,142.63
1725491700,160.70,159.52
1725492600,160.65,159.52
1725493500,160.59,159.52
1725494400,160.54,159.52
1725495300,160.36,159.36
1725496200,160.40,159.36
1725497100,160.34,159.36
1725498000,160.48,159.36
1725498900,160.20,159.19
1725499800,160.25,159.19
1725500700,160.04,159.19
1725501600,159.32,158.20
1725502500,146.20,-50.02
1725503400,158.63,157.64
1725504300,-48.00,-48.00
1725505200,157.73,157.47
1725506100,158.96,158.70
1725507000,159.28,159.02
1725507900,159.28,159.02
1725508800,159.02,159.02
1725509700,159.02,159.02
1725510600,159.02,159.02
1725511500,159.02,159.02
1725512400,159.02,159.02
1725513300,159.02,159.02
1725514200,159.02,159.02
1725515100,159.02,159.02
1725516000,159.02,159.02
1725516900,159.02,159.02
1725517800,159.02,159.02
1725518700,159.02,159.02
1725519600,159.02,159.02
1725520500,159.02,159.02
1725521400,159.02,159.02
1725522300,159.26,159.02
1725523200,159.26,159.02
1725524100,159.96,161.43
1725525000,159.96,161.43
1725525900,159.96,161.43
1725526800,159.81,161.43
1725527700,159.81,161.43
1725528600,159.81,161.43
1725529500,159.81,161.43
1725530400,159.89,161.43
1725531300,160.24,161.71
1725532200,160.27,161.71
1725533100,160.30,161.71
1725534000,160.32,161.71
1725534900,159.77,160.43
1725535800,159.77,160.43
1725536700,159.77,160.43
1725537600,159.77,160.43
1725538500,159.94,160.65
1725539400,159.93,160.65
1725540300,159.92,160.65
1725541200,159.91,160.65
1725542100,160.65,160.65
1725543000,159.51,160.65
1725543900,159.51,160.65
1725544800,160.65,160.65
1725545700,159.48,159.48
1725546600,159.48,159.48
1725547500,159.48,159.48
1725548400,159.48,159.48
1725549300,140.07,140.07
1725550200,140.07,140.07
1725551100,140.07,140.07
1725552000,140.07,140.07
1725552900,106.84,106.84
1725553800,106.84,106.84
1725554700,106.84,106.84
1725555600,106.84,106.84
1725556500,106.84,106.84
1725557400,106.84,106.84
1725558300,106.84,106.84
1725559200,106.84,106.84
1725560100,106.84,106.84
1725561000,106.84,106.84
1725561900,106.84,106.84
1725562800,106.84,106.84
1725563700,106.84,106.84
1725564600,106.84,106.84
1725565500,106.84,106.84
1725566400,106.84,106.84
1725567300,106.84,106.84
1725568200,106.84,106.84
1725569100,106.84,106.84
1725570000,106.84,106.84
1725570900,142.39,142.39
1725571800,142.39,142.39
1725572700,142.39,142.39
1725573600,142.39,142.39
1725574500,143.91,143.91
1725575400,143.91,143.91
1725576300,143.91,143.91
1725577200,143.91,143.91
1725578100,146.76,146.76
1725579000,146.76,146.76
1725579900,146.76,146.76
1725580800,146.76,146.76
1725581700,158.34,158.26
1725582600,158.35,158.26
1725583500,158.35,158.26
1725584400,158.42,158.26
1725585300,158.45,158.26
1725586200,158.39,158.26
1725587100,158.46,158.26
1725588000,158.38,158.26
1725588900,157.69,157.46
1725589800,157.73,157.57
1725590700,157.77,157.67
1725591600,156.87,157.90
1725592500,156.45,157.46
1725593400,157.05,158.08
1725594300,157.06,158.09
1725595200,158.06,158.09
1725596100,158.06,158.09
1725597000,158.06,158.09
1725597900,158.06,158.09
1725598800,158.09,158.09
1725599700,158.09,158.09
1725600600,158.09,158.09
1725601500,158.09,158.09
1725602400,158.06,158.09
1725603300,158.23,158.26
1725604200,158.23,158.26
1725605100,158.23,158.26
1725606000,158.24,158.26
1725606900,158.24,158.26
1725607800,158.24,158.26
1725608700,158.24,158.26
1725609600,158.26,158.26
1725610500,161.85,160.72
1725611400,161.85,160.72
1725612300,161.85,160.72
1725613200,160.30,160.72
1725614100,160.30,160.72
1725615000,160.30,160.72
1725615900,160.30,160.72
1725616800,160.30,160.72
1725617700,160.30,160.72
1725618600,160.30,160.72
1725619500,160.30,160.72
1725620400,160.30,160.72
1725621300,160.58,160.99
1725622200,160.58,160.99
1725623100,160.58,160.99
1725624000,160.71,160.99
1725624900,158.91,159.07
1725625800,159.02,159.07
1725626700,159.12,159.07
1725627600,159.22,159.07
1725628500,159.73,158.59
1725629400,158.59,158.59
1725630300,158.59,158.59
1725631200,158.59,158.59
1725632100,158.59,158.59
1725633000,158.59,158.59
1725633900,158.59,158.59
1725634800,157.46,157.46
1725635700,161.32,161.32
1725636600,161.38,161.32
1725637500,161.32,161.32
1725638400,161.32,161.32
1725639300,161.32,161.32
1725640200,139.33,139.33
1725641100,139.33,139.33
1725642000,139.33,139.33
1725642900,114.36,114.36
1725643800,114.36,114.36
1725644700,114.36,114.36
1725645600,114.36,114.36
1725646500,112.62,112.62
1725647400,112.62,112.62
1725648300,112.62,112.62
1725649200,112.62,112.62
1725650100,114.13,114.13
1725651000,114.13,114.13
1725651900,114.13,114.13
1725652800,114.13,114.13
1725653700,114.36,114.36
1725654600,114.36,114.36
1725655500,114.36,114.36
1725656400,114.36,114.36
1725657300,160.49,159.69
1725658200,160.42,159.69
1725659100,160.42,159.69
1725660000,160.47,159.69
1725660900,143.65,143.65
1725661800,143.65,143.65
1725662700,143.65,143.65
1725663600,143.65,143.65
1725664500,143.03,143.03
1725665400,143.03,143.03
1725666300,143.03,143.03
1725667200,159.44,160.07
1725668100,160.06,160.88
1725669000,160.49,161.49
1725669900,159.99,160.39
1725670800,162.62,160.72
1725671700,162.59,160.89
1725672600,165.77,162.00
1725673500,166.19,162.44
1725674400,167.48,162.44
1725675300,149.97,149.97
1725676200,149.97,149.97
1725677100,149.97,149.97
1725678000,149.97,149.97
1725678900,147.91,147.91
1725679800,147.91,147.91
1725680700,147.91,147.91
1725681600,147.91,147.91
1725682500,149.49,149.49
1725683400,160.08,160.04
1725684300,162.16,162.16
1725685200,161.92,162.16
1725686100,161.92,162.16
1725687000,161.92,162.16
1725687900,161.92,162.16
1725688800,162.08,162.16
1725689700,162.12,162.44
1725690600,162.12,162.44
1725691500,162.12,162.44
1725692400,162.44,162.44
1725693300,162.72,162.72
1725694200,162.72,162.72
1725695100,162.72,162.72
1725696000,162.64,162.72
1725696900,162.64,162.72
1725697800,162.64,162.72
1725698700,162.64,162.72
1725699600,162.50,162.72
1725700500,162.50,162.72
1725701400,162.50,162.72
1725702300,162.50,162.72
1725703200,162.72,162.72
1725704100,162.72,162.72
1725705000,162.72,162.72
1725705900,162.72,162.72
1725706800,162.70,162.72
1725707700,161.72,161.72
1725708600,161.72,161.72
1725709500,161.72,161.72
1725710400,161.72,161.72
1725711300,161.07,161.07
1725712200,161.07,161.07
1725713100,161.07,161.07
1725714000,161.07,161.07
